FECHA HECHO	COD_DEPTO	DEPARTAMENTO	COD_MUNI	MUNICIPIO	TIPO DELITO	CANTIDAD
8/06/2001 0:00	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO SIMPLE	1
8/06/2001 0:00	5	ANTIOQUIA	5,088	BELLO	SECUESTRO SIMPLE	1
8/06/2001 0:00	5	ANTIOQUIA	5,315	GUADALUPE	SECUESTRO EXTORSIVO	1
8/06/2001 0:00	5	ANTIOQUIA	5,642	SALGAR	SECUESTRO SIMPLE	1
8/06/2001 0:00	54	NORTE DE SANTANDER	54,245	EL CARMEN	SECUESTRO SIMPLE	1
8/07/2001 0:00	5	ANTIOQUIA	5,697	EL SANTUARIO	SECUESTRO SIMPLE	1
8/07/2001 0:00	20	CESAR	20,55	PELAYA	SECUESTRO SIMPLE	1
8/07/2001 0:00	25	CUNDINAMARCA	25,875	VILLETA	SECUESTRO SIMPLE	1
8/07/2001 0:00	50	META	50,001	VILLAVICENCIO	SECUESTRO EXTORSIVO	1
8/07/2001 0:00	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO EXTORSIVO	1
8/08/2001 0:00	5	ANTIOQUIA	5,467	MONTEBELLO	SECUESTRO SIMPLE	1
8/08/2001 0:00	5	ANTIOQUIA	5,679	SANTA BARBARA	SECUESTRO SIMPLE	1
8/08/2001 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
8/08/2001 0:00	50	META	50,001	VILLAVICENCIO	SECUESTRO SIMPLE	1
8/08/2001 0:00	70	SUCRE	70,742	SAN LUIS DE SINCE	SECUESTRO EXTORSIVO	1
8/08/2001 0:00	85	CASANARE	85,44	VILLANUEVA	SECUESTRO SIMPLE	2
8/09/2001 0:00	5	ANTIOQUIA	5,315	GUADALUPE	SECUESTRO EXTORSIVO	1
8/09/2001 0:00	25	CUNDINAMARCA	25,718	SASAIMA	SECUESTRO SIMPLE	1
8/09/2001 0:00	44	LA GUAJIRA	44,001	RIOHACHA	SECUESTRO EXTORSIVO	1
8/09/2001 0:00	47	MAGDALENA	47,001	SANTA MARTA	SECUESTRO EXTORSIVO	1
8/09/2001 0:00	85	CASANARE	85,01	AGUAZUL	SECUESTRO SIMPLE	1
8/10/2001 0:00	13	BOLÍVAR	13,442	MARIA LA BAJA	SECUESTRO EXTORSIVO	1
8/10/2001 0:00	13	BOLÍVAR	13,442	MARIA LA BAJA	SECUESTRO SIMPLE	3
8/10/2001 0:00	15	BOYACÁ	15,176	CHIQUINQUIRA	SECUESTRO EXTORSIVO	1
8/10/2001 0:00	20	CESAR	20,011	AGUACHICA	SECUESTRO SIMPLE	2
8/10/2001 0:00	20	CESAR	20,228	CURUMANI	SECUESTRO SIMPLE	3
8/10/2001 0:00	44	LA GUAJIRA	44,855	URUMITA	SECUESTRO SIMPLE	1
8/10/2001 0:00	54	NORTE DE SANTANDER	54,001	CUCUTA	SECUESTRO SIMPLE	1
8/10/2001 0:00	54	NORTE DE SANTANDER	54,099	BOCHALEMA	SECUESTRO EXTORSIVO	1
8/10/2001 0:00	73	TOLIMA	73,055	ARMERO	SECUESTRO SIMPLE	1
8/11/2001 0:00	5	ANTIOQUIA	5,4	LA UNION	SECUESTRO EXTORSIVO	1
8/11/2001 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
8/11/2001 0:00	15	BOYACÁ	15,176	CHIQUINQUIRA	SECUESTRO EXTORSIVO	1
8/11/2001 0:00	20	CESAR	20,001	VALLEDUPAR	SECUESTRO EXTORSIVO	1
8/11/2001 0:00	20	CESAR	20,75	SAN DIEGO	SECUESTRO SIMPLE	2
8/11/2001 0:00	25	CUNDINAMARCA	25,843	VILLA DE SAN DIEGO DE UBATE	SECUESTRO EXTORSIVO	1
8/11/2001 0:00	54	NORTE DE SANTANDER	54,498	OCAÑA	SECUESTRO SIMPLE	4
8/12/2001 0:00	5	ANTIOQUIA	5,234	DABEIBA	SECUESTRO SIMPLE	5
8/12/2001 0:00	5	ANTIOQUIA	5,652	SAN FRANCISCO	SECUESTRO SIMPLE	1
8/12/2001 0:00	13	BOLÍVAR	13,001	CARTAGENA	SECUESTRO SIMPLE	1
8/12/2001 0:00	44	LA GUAJIRA	44,874	VILLANUEVA	SECUESTRO EXTORSIVO	2
8/12/2001 0:00	85	CASANARE	85,3	SABANALARGA	SECUESTRO SIMPLE	1
8/12/2001 0:00	85	CASANARE	85,44	VILLANUEVA	SECUESTRO SIMPLE	5
08/13/2001 12:00:00 AM	20	CESAR	20,228	CURUMANI	SECUESTRO SIMPLE	1
08/13/2001 12:00:00 AM	85	CASANARE	85,225	NUNCHIA	SECUESTRO EXTORSIVO	1
08/14/2001 12:00:00 AM	5	ANTIOQUIA	5,315	GUADALUPE	SECUESTRO EXTORSIVO	1
08/14/2001 12:00:00 AM	20	CESAR	20,001	VALLEDUPAR	SECUESTRO EXTORSIVO	1
08/14/2001 12:00:00 AM	20	CESAR	20,228	CURUMANI	SECUESTRO EXTORSIVO	1
08/14/2001 12:00:00 AM	20	CESAR	20,228	CURUMANI	SECUESTRO SIMPLE	13
08/14/2001 12:00:00 AM	44	LA GUAJIRA	44,43	MAICAO	SECUESTRO EXTORSIVO	1
08/14/2001 12:00:00 AM	50	META	50,313	GRANADA	SECUESTRO SIMPLE	1
08/15/2001 12:00:00 AM	68	SANTANDER	68,001	BUCARAMANGA	SECUESTRO SIMPLE	1
08/15/2001 12:00:00 AM	68	SANTANDER	68,276	FLORIDABLANCA	SECUESTRO SIMPLE	1
08/15/2001 12:00:00 AM	85	CASANARE	85,01	AGUAZUL	SECUESTRO SIMPLE	2
08/16/2001 12:00:00 AM	25	CUNDINAMARCA	25,335	GUAYABETAL	SECUESTRO SIMPLE	1
08/16/2001 12:00:00 AM	70	SUCRE	70,418	LOS PALMITOS	SECUESTRO SIMPLE	4
08/17/2001 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO SIMPLE	2
08/17/2001 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
08/17/2001 12:00:00 AM	44	LA GUAJIRA	44,43	MAICAO	SECUESTRO EXTORSIVO	1
08/17/2001 12:00:00 AM	70	SUCRE	70,473	MORROA	SECUESTRO EXTORSIVO	1
08/17/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO SIMPLE	8
08/18/2001 12:00:00 AM	5	ANTIOQUIA	5,197	COCORNA	SECUESTRO SIMPLE	1
08/18/2001 12:00:00 AM	5	ANTIOQUIA	5,756	SONSON	SECUESTRO EXTORSIVO	1
08/18/2001 12:00:00 AM	5	ANTIOQUIA	5,756	SONSON	SECUESTRO SIMPLE	5
08/18/2001 12:00:00 AM	17	CALDAS	17,38	LA DORADA	SECUESTRO EXTORSIVO	1
08/18/2001 12:00:00 AM	20	CESAR	20,55	PELAYA	SECUESTRO SIMPLE	1
08/18/2001 12:00:00 AM	44	LA GUAJIRA	44,001	RIOHACHA	SECUESTRO EXTORSIVO	1
08/18/2001 12:00:00 AM	54	NORTE DE SANTANDER	54,498	OCAÑA	SECUESTRO EXTORSIVO	1
08/18/2001 12:00:00 AM	68	SANTANDER	68,867	VETAS	SECUESTRO EXTORSIVO	1
08/18/2001 12:00:00 AM	70	SUCRE	70,717	SAN PEDRO	SECUESTRO SIMPLE	3
08/19/2001 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO SIMPLE	1
08/19/2001 12:00:00 AM	5	ANTIOQUIA	5,038	ANGOSTURA	SECUESTRO SIMPLE	3
08/19/2001 12:00:00 AM	5	ANTIOQUIA	5,197	COCORNA	SECUESTRO EXTORSIVO	1
08/19/2001 12:00:00 AM	5	ANTIOQUIA	5,4	LA UNION	SECUESTRO SIMPLE	1
08/19/2001 12:00:00 AM	5	ANTIOQUIA	5,44	MARINILLA	SECUESTRO EXTORSIVO	1
08/19/2001 12:00:00 AM	85	CASANARE	85,44	VILLANUEVA	SECUESTRO SIMPLE	1
08/20/2001 12:00:00 AM	5	ANTIOQUIA	5,315	GUADALUPE	SECUESTRO EXTORSIVO	1
08/20/2001 12:00:00 AM	5	ANTIOQUIA	5,315	GUADALUPE	SECUESTRO SIMPLE	1
08/20/2001 12:00:00 AM	5	ANTIOQUIA	5,697	EL SANTUARIO	SECUESTRO EXTORSIVO	1
08/20/2001 12:00:00 AM	18	CAQUETÁ	18,001	FLORENCIA	SECUESTRO EXTORSIVO	5
08/20/2001 12:00:00 AM	73	TOLIMA	73,861	VENADILLO	SECUESTRO EXTORSIVO	3
08/20/2001 12:00:00 AM	73	TOLIMA	73,861	VENADILLO	SECUESTRO SIMPLE	5
08/20/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO EXTORSIVO	2
08/20/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,233	DAGUA	SECUESTRO EXTORSIVO	2
08/20/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,67	SAN PEDRO	SECUESTRO SIMPLE	2
08/21/2001 12:00:00 AM	25	CUNDINAMARCA	25,58	PULI	SECUESTRO EXTORSIVO	1
08/21/2001 12:00:00 AM	50	META	50,573	PUERTO LOPEZ	SECUESTRO SIMPLE	1
08/21/2001 12:00:00 AM	68	SANTANDER	68,385	LANDAZURI	SECUESTRO EXTORSIVO	1
08/22/2001 12:00:00 AM	19	CAUCA	19,698	SANTANDER DE QUILICHAO	SECUESTRO EXTORSIVO	1
08/22/2001 12:00:00 AM	47	MAGDALENA	47,001	SANTA MARTA	SECUESTRO SIMPLE	1
08/22/2001 12:00:00 AM	47	MAGDALENA	47,189	CIENAGA	SECUESTRO SIMPLE	1
08/22/2001 12:00:00 AM	68	SANTANDER	68,276	FLORIDABLANCA	SECUESTRO SIMPLE	1
08/23/2001 12:00:00 AM	25	CUNDINAMARCA	25,29	FUSAGASUGA	SECUESTRO EXTORSIVO	1
08/23/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO EXTORSIVO	1
08/24/2001 12:00:00 AM	5	ANTIOQUIA	5,038	ANGOSTURA	SECUESTRO SIMPLE	2
08/24/2001 12:00:00 AM	20	CESAR	20,178	CHIRIGUANA	SECUESTRO EXTORSIVO	1
08/24/2001 12:00:00 AM	23	CÓRDOBA	23,182	CHINU	SECUESTRO EXTORSIVO	1
08/24/2001 12:00:00 AM	44	LA GUAJIRA	44,09	DIBULLA	SECUESTRO EXTORSIVO	1
08/24/2001 12:00:00 AM	54	NORTE DE SANTANDER	54,245	EL CARMEN	SECUESTRO SIMPLE	1
08/24/2001 12:00:00 AM	68	SANTANDER	68,101	BOLIVAR	SECUESTRO EXTORSIVO	1
08/24/2001 12:00:00 AM	73	TOLIMA	73,861	VENADILLO	SECUESTRO EXTORSIVO	1
08/25/2001 12:00:00 AM	50	META	50,689	SAN MARTIN	SECUESTRO EXTORSIVO	1
08/25/2001 12:00:00 AM	70	SUCRE	70,823	TOLU VIEJO	SECUESTRO EXTORSIVO	1
08/25/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO EXTORSIVO	4
08/25/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO SIMPLE	1
08/25/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,126	CALIMA	SECUESTRO SIMPLE	1
08/26/2001 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
08/26/2001 12:00:00 AM	41	HUILA	41,668	SAN AGUSTIN	SECUESTRO SIMPLE	1
08/26/2001 12:00:00 AM	54	NORTE DE SANTANDER	54,498	OCAÑA	SECUESTRO EXTORSIVO	1
08/26/2001 12:00:00 AM	54	NORTE DE SANTANDER	54,498	OCAÑA	SECUESTRO SIMPLE	1
08/26/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,233	DAGUA	SECUESTRO EXTORSIVO	1
08/26/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,233	DAGUA	SECUESTRO SIMPLE	1
08/27/2001 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO EXTORSIVO	1
08/27/2001 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO SIMPLE	1
08/27/2001 12:00:00 AM	5	ANTIOQUIA	5,368	JERICO	SECUESTRO SIMPLE	1
08/27/2001 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
08/27/2001 12:00:00 AM	15	BOYACÁ	15,759	SOGAMOSO	SECUESTRO EXTORSIVO	2
08/27/2001 12:00:00 AM	20	CESAR	20,517	PAILITAS	SECUESTRO SIMPLE	2
08/28/2001 12:00:00 AM	5	ANTIOQUIA	5,138	CAÑASGORDAS	SECUESTRO EXTORSIVO	1
08/28/2001 12:00:00 AM	5	ANTIOQUIA	5,652	SAN FRANCISCO	SECUESTRO SIMPLE	2
08/28/2001 12:00:00 AM	27	CHOCÓ	27,245	EL CARMEN DE ATRATO	SECUESTRO SIMPLE	1
08/28/2001 12:00:00 AM	41	HUILA	41,306	GIGANTE	SECUESTRO EXTORSIVO	1
08/28/2001 12:00:00 AM	70	SUCRE	70,823	TOLU VIEJO	SECUESTRO SIMPLE	1
08/28/2001 12:00:00 AM	85	CASANARE	85,263	PORE	SECUESTRO SIMPLE	1
08/29/2001 12:00:00 AM	8	ATLÁNTICO	8,573	PUERTO COLOMBIA	SECUESTRO EXTORSIVO	1
08/29/2001 12:00:00 AM	8	ATLÁNTICO	8,573	PUERTO COLOMBIA	SECUESTRO SIMPLE	1
08/29/2001 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
08/29/2001 12:00:00 AM	25	CUNDINAMARCA	25,377	LA CALERA	SECUESTRO EXTORSIVO	1
08/29/2001 12:00:00 AM	44	LA GUAJIRA	44,001	RIOHACHA	SECUESTRO SIMPLE	1
08/29/2001 12:00:00 AM	47	MAGDALENA	47,189	CIENAGA	SECUESTRO SIMPLE	1
08/30/2001 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
08/30/2001 12:00:00 AM	13	BOLÍVAR	13,58	REGIDOR	SECUESTRO EXTORSIVO	1
08/30/2001 12:00:00 AM	41	HUILA	41,807	TIMANA	SECUESTRO EXTORSIVO	1
08/30/2001 12:00:00 AM	68	SANTANDER	68,001	BUCARAMANGA	SECUESTRO SIMPLE	1
08/31/2001 12:00:00 AM	5	ANTIOQUIA	5,148	EL CARMEN DE VIBORAL	SECUESTRO EXTORSIVO	1
08/31/2001 12:00:00 AM	5	ANTIOQUIA	5,148	EL CARMEN DE VIBORAL	SECUESTRO SIMPLE	2
08/31/2001 12:00:00 AM	5	ANTIOQUIA	5,197	COCORNA	SECUESTRO SIMPLE	1
08/31/2001 12:00:00 AM	25	CUNDINAMARCA	25,178	CHIPAQUE	SECUESTRO SIMPLE	1
08/31/2001 12:00:00 AM	25	CUNDINAMARCA	25,312	GRANADA	SECUESTRO EXTORSIVO	1
08/31/2001 12:00:00 AM	41	HUILA	41,001	NEIVA	SECUESTRO SIMPLE	2
08/31/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO EXTORSIVO	1
9/01/2001 0:00	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO SIMPLE	1
9/01/2001 0:00	5	ANTIOQUIA	5,088	BELLO	SECUESTRO EXTORSIVO	2
9/01/2001 0:00	5	ANTIOQUIA	5,66	SAN LUIS	SECUESTRO EXTORSIVO	1
9/01/2001 0:00	20	CESAR	20,228	CURUMANI	SECUESTRO EXTORSIVO	1
9/01/2001 0:00	20	CESAR	20,55	PELAYA	SECUESTRO SIMPLE	2
9/01/2001 0:00	41	HUILA	41,132	CAMPOALEGRE	SECUESTRO EXTORSIVO	1
9/01/2001 0:00	76	VALLE DEL CAUCA	76,834	TULUA	SECUESTRO SIMPLE	1
9/02/2001 0:00	15	BOYACÁ	15,491	NOBSA	SECUESTRO EXTORSIVO	3
9/02/2001 0:00	25	CUNDINAMARCA	25,594	QUETAME	SECUESTRO EXTORSIVO	1
9/02/2001 0:00	27	CHOCÓ	27,361	ISTMINA	SECUESTRO SIMPLE	1
9/02/2001 0:00	70	SUCRE	70,23	CHALAN	SECUESTRO EXTORSIVO	1
9/02/2001 0:00	70	SUCRE	70,23	CHALAN	SECUESTRO SIMPLE	2
9/03/2001 0:00	5	ANTIOQUIA	5,044	ANZA	SECUESTRO SIMPLE	2
9/03/2001 0:00	5	ANTIOQUIA	5,197	COCORNA	SECUESTRO SIMPLE	1
9/03/2001 0:00	5	ANTIOQUIA	5,318	GUARNE	SECUESTRO SIMPLE	1
9/03/2001 0:00	5	ANTIOQUIA	5,66	SAN LUIS	SECUESTRO SIMPLE	1
9/03/2001 0:00	66	RISARALDA	66,687	SANTUARIO	SECUESTRO EXTORSIVO	1
9/04/2001 0:00	13	BOLÍVAR	13,433	MAHATES	SECUESTRO SIMPLE	1
9/04/2001 0:00	13	BOLÍVAR	13,6	RIO VIEJO	SECUESTRO SIMPLE	1
9/04/2001 0:00	73	TOLIMA	73,504	ORTEGA	SECUESTRO EXTORSIVO	2
9/05/2001 0:00	25	CUNDINAMARCA	25,875	VILLETA	SECUESTRO SIMPLE	1
9/05/2001 0:00	66	RISARALDA	66,687	SANTUARIO	SECUESTRO EXTORSIVO	1
9/05/2001 0:00	70	SUCRE	70,215	COROZAL	SECUESTRO EXTORSIVO	2
9/06/2001 0:00	5	ANTIOQUIA	5,361	ITUANGO	SECUESTRO SIMPLE	1
9/06/2001 0:00	17	CALDAS	17,042	ANSERMA	SECUESTRO SIMPLE	1
9/07/2001 0:00	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO SIMPLE	1
9/07/2001 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
9/07/2001 0:00	44	LA GUAJIRA	44,001	RIOHACHA	SECUESTRO SIMPLE	1
9/07/2001 0:00	47	MAGDALENA	47,053	ARACATACA	SECUESTRO SIMPLE	1
9/07/2001 0:00	50	META	50,001	VILLAVICENCIO	SECUESTRO SIMPLE	1
9/08/2001 0:00	5	ANTIOQUIA	5,66	SAN LUIS	SECUESTRO EXTORSIVO	1
9/08/2001 0:00	5	ANTIOQUIA	5,861	VENECIA	SECUESTRO SIMPLE	2
9/08/2001 0:00	85	CASANARE	85,44	VILLANUEVA	SECUESTRO SIMPLE	1
9/09/2001 0:00	5	ANTIOQUIA	5,234	DABEIBA	SECUESTRO EXTORSIVO	1
9/10/2001 0:00	5	ANTIOQUIA	5,376	LA CEJA	SECUESTRO SIMPLE	1
9/10/2001 0:00	41	HUILA	41,132	CAMPOALEGRE	SECUESTRO SIMPLE	1
9/11/2001 0:00	15	BOYACÁ	15,759	SOGAMOSO	SECUESTRO SIMPLE	1
9/11/2001 0:00	18	CAQUETÁ	18,001	FLORENCIA	SECUESTRO SIMPLE	3
9/11/2001 0:00	27	CHOCÓ	27,099	BOJAYA	SECUESTRO SIMPLE	8
9/11/2001 0:00	27	CHOCÓ	27,245	EL CARMEN DE ATRATO	SECUESTRO SIMPLE	1
9/11/2001 0:00	70	SUCRE	70,235	GALERAS	SECUESTRO EXTORSIVO	4
9/12/2001 0:00	5	ANTIOQUIA	5,591	PUERTO TRIUNFO	SECUESTRO SIMPLE	1
9/12/2001 0:00	85	CASANARE	85,001	YOPAL	SECUESTRO SIMPLE	1
09/13/2001 12:00:00 AM	5	ANTIOQUIA	5,002	ABEJORRAL	SECUESTRO SIMPLE	1
09/13/2001 12:00:00 AM	5	ANTIOQUIA	5,66	SAN LUIS	SECUESTRO EXTORSIVO	1
09/13/2001 12:00:00 AM	20	CESAR	20,001	VALLEDUPAR	SECUESTRO EXTORSIVO	1
09/13/2001 12:00:00 AM	20	CESAR	20,011	AGUACHICA	SECUESTRO SIMPLE	1
09/13/2001 12:00:00 AM	20	CESAR	20,55	PELAYA	SECUESTRO EXTORSIVO	1
09/13/2001 12:00:00 AM	20	CESAR	20,55	PELAYA	SECUESTRO SIMPLE	1
09/13/2001 12:00:00 AM	52	NARIÑO	52,585	PUPIALES	SECUESTRO SIMPLE	1
09/13/2001 12:00:00 AM	66	RISARALDA	66,001	PEREIRA	SECUESTRO EXTORSIVO	1
09/13/2001 12:00:00 AM	85	CASANARE	85,01	AGUAZUL	SECUESTRO SIMPLE	1
09/14/2001 12:00:00 AM	20	CESAR	20,011	AGUACHICA	SECUESTRO EXTORSIVO	1
09/14/2001 12:00:00 AM	25	CUNDINAMARCA	25,483	NARIÑO	SECUESTRO EXTORSIVO	1
09/14/2001 12:00:00 AM	25	CUNDINAMARCA	25,483	NARIÑO	SECUESTRO SIMPLE	1
09/15/2001 12:00:00 AM	5	ANTIOQUIA	5,854	VALDIVIA	SECUESTRO EXTORSIVO	2
09/15/2001 12:00:00 AM	5	ANTIOQUIA	5,854	VALDIVIA	SECUESTRO SIMPLE	2
09/15/2001 12:00:00 AM	5	ANTIOQUIA	5,887	YARUMAL	SECUESTRO SIMPLE	1
09/15/2001 12:00:00 AM	13	BOLÍVAR	13,873	VILLANUEVA	SECUESTRO EXTORSIVO	1
09/15/2001 12:00:00 AM	54	NORTE DE SANTANDER	54,874	VILLA DEL ROSARIO	SECUESTRO SIMPLE	1
09/16/2001 12:00:00 AM	5	ANTIOQUIA	5,079	BARBOSA	SECUESTRO SIMPLE	5
09/16/2001 12:00:00 AM	5	ANTIOQUIA	5,148	EL CARMEN DE VIBORAL	SECUESTRO SIMPLE	2
09/16/2001 12:00:00 AM	5	ANTIOQUIA	5,656	SAN JERONIMO	SECUESTRO SIMPLE	1
09/16/2001 12:00:00 AM	5	ANTIOQUIA	5,66	SAN LUIS	SECUESTRO SIMPLE	1
09/16/2001 12:00:00 AM	13	BOLÍVAR	13,894	ZAMBRANO	SECUESTRO EXTORSIVO	1
09/16/2001 12:00:00 AM	41	HUILA	41,807	TIMANA	SECUESTRO EXTORSIVO	1
09/17/2001 12:00:00 AM	5	ANTIOQUIA	5,4	LA UNION	SECUESTRO SIMPLE	1
09/17/2001 12:00:00 AM	5	ANTIOQUIA	5,44	MARINILLA	SECUESTRO EXTORSIVO	1
09/17/2001 12:00:00 AM	41	HUILA	41,006	ACEVEDO	SECUESTRO SIMPLE	1
09/17/2001 12:00:00 AM	47	MAGDALENA	47,189	CIENAGA	SECUESTRO SIMPLE	1
09/18/2001 12:00:00 AM	19	CAUCA	19,532	PATIA	SECUESTRO SIMPLE	2
09/18/2001 12:00:00 AM	27	CHOCÓ	27,8	UNGUIA	SECUESTRO SIMPLE	1
09/18/2001 12:00:00 AM	50	META	50,68	SAN CARLOS DE GUAROA	SECUESTRO EXTORSIVO	1
09/18/2001 12:00:00 AM	73	TOLIMA	73,001	IBAGUE	SECUESTRO SIMPLE	3
09/18/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO EXTORSIVO	1
09/19/2001 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
09/19/2001 12:00:00 AM	15	BOYACÁ	15,759	SOGAMOSO	SECUESTRO SIMPLE	1
09/19/2001 12:00:00 AM	73	TOLIMA	73,411	LIBANO	SECUESTRO SIMPLE	1
09/20/2001 12:00:00 AM	20	CESAR	20,55	PELAYA	SECUESTRO SIMPLE	1
09/20/2001 12:00:00 AM	47	MAGDALENA	47,551	PIVIJAY	SECUESTRO SIMPLE	1
09/20/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO EXTORSIVO	1
09/21/2001 12:00:00 AM	5	ANTIOQUIA	5,66	SAN LUIS	SECUESTRO SIMPLE	2
09/21/2001 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
09/21/2001 12:00:00 AM	20	CESAR	20,621	LA PAZ	SECUESTRO EXTORSIVO	1
09/21/2001 12:00:00 AM	66	RISARALDA	66,088	BELEN DE UMBRIA	SECUESTRO EXTORSIVO	1
09/21/2001 12:00:00 AM	66	RISARALDA	66,088	BELEN DE UMBRIA	SECUESTRO SIMPLE	1
09/21/2001 12:00:00 AM	68	SANTANDER	68,575	PUERTO WILCHES	SECUESTRO EXTORSIVO	1
09/21/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,233	DAGUA	SECUESTRO SIMPLE	1
09/22/2001 12:00:00 AM	5	ANTIOQUIA	5,15	CAROLINA	SECUESTRO SIMPLE	2
09/22/2001 12:00:00 AM	5	ANTIOQUIA	5,31	GOMEZ PLATA	SECUESTRO SIMPLE	3
09/22/2001 12:00:00 AM	5	ANTIOQUIA	5,376	LA CEJA	SECUESTRO SIMPLE	3
09/22/2001 12:00:00 AM	68	SANTANDER	68,575	PUERTO WILCHES	SECUESTRO EXTORSIVO	1
09/22/2001 12:00:00 AM	70	SUCRE	70,215	COROZAL	SECUESTRO EXTORSIVO	1
09/22/2001 12:00:00 AM	76	VALLE DEL CAUCA	76,109	BUENAVENTURA	SECUESTRO EXTORSIVO	1
09/23/2001 12:00:00 AM	5	ANTIOQUIA	5,079	BARBOSA	SECUESTRO SIMPLE	4
09/23/2001 12:00:00 AM	5	ANTIOQUIA	5,197	COCORNA	SECUESTRO SIMPLE	1
09/23/2001 12:00:00 AM	54	NORTE DE SANTANDER	54,239	DURANIA	SECUESTRO SIMPLE	3
09/24/2001 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO SIMPLE	1
09/24/2001 12:00:00 AM	5	ANTIOQUIA	5,858	VEGACHI	SECUESTRO EXTORSIVO	1
09/24/2001 12:00:00 AM	19	CAUCA	19,355	INZA	SECUESTRO SIMPLE	1
09/24/2001 12:00:00 AM	20	CESAR	20,001	VALLEDUPAR	SECUESTRO SIMPLE	12
09/24/2001 12:00:00 AM	20	CESAR	20,517	PAILITAS	SECUESTRO EXTORSIVO	1
09/24/2001 12:00:00 AM	20	CESAR	20,517	PAILITAS	SECUESTRO SIMPLE	3
09/24/2001 12:00:00 AM	41	HUILA	41,551	PITALITO	SECUESTRO EXTORSIVO	1
09/24/2001 12:00:00 AM	85	CASANARE	85,41	TAURAMENA	SECUESTRO SIMPLE	3
09/25/2001 12:00:00 AM	25	CUNDINAMARCA	25,513	PACHO	SECUESTRO SIMPLE	1
09/25/2001 12:00:00 AM	68	SANTANDER	68,444	MATANZA	SECUESTRO SIMPLE	2
09/26/2001 12:00:00 AM	20	CESAR	20,011	AGUACHICA	SECUESTRO SIMPLE	1
09/26/2001 12:00:00 AM	25	CUNDINAMARCA	25,279	FOMEQUE	SECUESTRO SIMPLE	2
09/26/2001 12:00:00 AM	25	CUNDINAMARCA	25,335	GUAYABETAL	SECUESTRO EXTORSIVO	2
09/26/2001 12:00:00 AM	41	HUILA	41,801	TERUEL	SECUESTRO EXTORSIVO	1
09/26/2001 12:00:00 AM	41	HUILA	41,801	TERUEL	SECUESTRO SIMPLE	1
09/26/2001 12:00:00 AM	50	META	50,001	VILLAVICENCIO	SECUESTRO EXTORSIVO	1
09/26/2001 12:00:00 AM	68	SANTANDER	68,001	BUCARAMANGA	SECUESTRO SIMPLE	1
09/26/2001 12:00:00 AM	68	SANTANDER	68,861	VELEZ	SECUESTRO SIMPLE	1
09/27/2001 12:00:00 AM	20	CESAR	20,238	EL COPEY	SECUESTRO SIMPLE	3
09/27/2001 12:00:00 AM	85	CASANARE	85,001	YOPAL	SECUESTRO SIMPLE	5
