,FECHA HECHO,COD_DEPTO,DEPARTAMENTO,CODIGO DANE,MUNICIPIO,TIPO DELITO,CANTIDAD,MES DE SECUESTRO
2640,1998-05-10,52,NARIÑO,52356,IPIALES,SECUESTRO SIMPLE,1,5
2641,1998-05-10,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,5,5
2642,1998-05-10,68,SANTANDER,68217,COROMORO,SECUESTRO EXTORSIVO,1,5
2643,1998-05-12,5,ANTIOQUIA,5885,YALI,SECUESTRO EXTORSIVO,3,5
2644,1998-05-12,13,BOLÍVAR,13670,SAN PABLO,SECUESTRO EXTORSIVO,1,5
2645,1998-05-13,20,CESAR,20517,PAILITAS,SECUESTRO EXTORSIVO,1,5
2646,1998-05-13,25,CUNDINAMARCA,25035,ANAPOIMA,SECUESTRO SIMPLE,1,5
2647,1998-05-13,68,SANTANDER,68444,MATANZA,SECUESTRO EXTORSIVO,2,5
2648,1998-05-13,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,5
2649,1998-05-14,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,5
2650,1998-05-14,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1,5
2651,1998-05-14,47,MAGDALENA,47551,PIVIJAY,SECUESTRO EXTORSIVO,1,5
2652,1998-05-14,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,5
2653,1998-05-15,13,BOLÍVAR,13670,SAN PABLO,SECUESTRO EXTORSIVO,1,5
2654,1998-05-15,18,CAQUETÁ,18592,PUERTO RICO,SECUESTRO EXTORSIVO,1,5
2655,1998-05-15,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,SECUESTRO EXTORSIVO,1,5
2656,1998-05-15,19,CAUCA,19573,PUERTO TEJADA,SECUESTRO EXTORSIVO,1,5
2657,1998-05-15,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,2,5
2658,1998-05-16,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,SECUESTRO EXTORSIVO,2,5
2659,1998-05-16,20,CESAR,20228,CURUMANI,SECUESTRO EXTORSIVO,2,5
2660,1998-05-16,20,CESAR,20228,CURUMANI,SECUESTRO SIMPLE,1,5
2661,1998-05-16,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1,5
2662,1998-05-16,47,MAGDALENA,47288,FUNDACION,SECUESTRO EXTORSIVO,1,5
2663,1998-05-16,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO SIMPLE,1,5
2664,1998-05-17,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1,5
2665,1998-05-17,20,CESAR,20001,VALLEDUPAR,SECUESTRO EXTORSIVO,2,5
2666,1998-05-17,20,CESAR,20001,VALLEDUPAR,SECUESTRO SIMPLE,2,5
2667,1998-05-17,20,CESAR,20228,CURUMANI,SECUESTRO EXTORSIVO,1,5
2668,1998-05-17,20,CESAR,20228,CURUMANI,SECUESTRO SIMPLE,3,5
2669,1998-05-17,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO EXTORSIVO,1,5
2670,1998-05-17,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,SECUESTRO EXTORSIVO,1,5
2671,1998-05-18,20,CESAR,20228,CURUMANI,SECUESTRO EXTORSIVO,2,5
2672,1998-05-18,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,2,5
2673,1998-05-19,5,ANTIOQUIA,5212,COPACABANA,SECUESTRO SIMPLE,1,5
2674,1998-05-19,5,ANTIOQUIA,5736,SEGOVIA,SECUESTRO EXTORSIVO,1,5
2675,1998-05-19,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,5
2676,1998-05-20,5,ANTIOQUIA,5034,ANDES,SECUESTRO EXTORSIVO,1,5
2677,1998-05-20,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,5
2678,1998-05-20,13,BOLÍVAR,13683,SANTA ROSA,SECUESTRO EXTORSIVO,1,5
2679,1998-05-20,13,BOLÍVAR,13810,TIQUISIO,SECUESTRO SIMPLE,1,5
2680,1998-05-20,15,BOYACÁ,15755,SOCOTA,SECUESTRO SIMPLE,1,5
2681,1998-05-20,66,RISARALDA,66594,QUINCHIA,SECUESTRO EXTORSIVO,1,5
2682,1998-05-20,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,5
2683,1998-05-21,13,BOLÍVAR,13473,MORALES,SECUESTRO EXTORSIVO,1,5
2684,1998-05-21,25,CUNDINAMARCA,25286,FUNZA,SECUESTRO SIMPLE,1,5
2685,1998-05-21,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO SIMPLE,1,5
2686,1998-05-21,68,SANTANDER,68575,PUERTO WILCHES,SECUESTRO EXTORSIVO,2,5
2687,1998-05-21,76,VALLE DEL CAUCA,76520,PALMIRA,SECUESTRO EXTORSIVO,1,5
2688,1998-05-22,5,ANTIOQUIA,5885,YALI,SECUESTRO EXTORSIVO,2,5
2689,1998-05-22,15,BOYACÁ,15332,GUICAN,SECUESTRO EXTORSIVO,1,5
2690,1998-05-22,20,CESAR,20228,CURUMANI,SECUESTRO EXTORSIVO,1,5
2691,1998-05-22,20,CESAR,20517,PAILITAS,SECUESTRO EXTORSIVO,1,5
2692,1998-05-22,20,CESAR,20517,PAILITAS,SECUESTRO SIMPLE,1,5
2693,1998-05-22,50,META,50689,SAN MARTIN,SECUESTRO EXTORSIVO,2,5
2694,1998-05-22,50,META,50689,SAN MARTIN,SECUESTRO SIMPLE,2,5
2695,1998-05-22,54,NORTE DE SANTANDER,54250,EL TARRA,SECUESTRO EXTORSIVO,2,5
2696,1998-05-22,70,SUCRE,70001,SINCELEJO,SECUESTRO EXTORSIVO,1,5
2697,1998-05-22,70,SUCRE,70429,MAJAGUAL,SECUESTRO EXTORSIVO,1,5
2698,1998-05-23,5,ANTIOQUIA,5615,RIONEGRO,SECUESTRO EXTORSIVO,2,5
2699,1998-05-23,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,SECUESTRO EXTORSIVO,1,5
2700,1998-05-25,17,CALDAS,17380,LA DORADA,SECUESTRO EXTORSIVO,2,5
2701,1998-05-25,20,CESAR,20383,LA GLORIA,SECUESTRO EXTORSIVO,1,5
2702,1998-05-25,44,LA GUAJIRA,44279,FONSECA,SECUESTRO EXTORSIVO,4,5
2703,1998-05-25,52,NARIÑO,52560,POTOSI,SECUESTRO EXTORSIVO,1,5
2704,1998-05-26,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1,5
2705,1998-05-26,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,5
2706,1998-05-26,41,HUILA,41001,NEIVA,SECUESTRO EXTORSIVO,1,5
2707,1998-05-26,41,HUILA,41551,PITALITO,SECUESTRO EXTORSIVO,1,5
2708,1998-05-26,50,META,50318,GUAMAL,SECUESTRO EXTORSIVO,1,5
2709,1998-05-26,85,CASANARE,85010,AGUAZUL,SECUESTRO EXTORSIVO,1,5
2710,1998-05-27,5,ANTIOQUIA,5154,CAUCASIA,SECUESTRO SIMPLE,2,5
2711,1998-05-27,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1,5
2712,1998-05-27,73,TOLIMA,73622,RONCESVALLES,SECUESTRO EXTORSIVO,1,5
2713,1998-05-27,85,CASANARE,85010,AGUAZUL,SECUESTRO EXTORSIVO,2,5
2714,1998-05-27,85,CASANARE,85010,AGUAZUL,SECUESTRO SIMPLE,1,5
2715,1998-05-28,20,CESAR,20001,VALLEDUPAR,SECUESTRO EXTORSIVO,47,5
2716,1998-05-28,20,CESAR,20001,VALLEDUPAR,SECUESTRO SIMPLE,1,5
2717,1998-05-28,54,NORTE DE SANTANDER,54245,EL CARMEN,SECUESTRO EXTORSIVO,2,5
2718,1998-05-28,54,NORTE DE SANTANDER,54250,EL TARRA,SECUESTRO EXTORSIVO,2,5
2719,1998-05-28,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO EXTORSIVO,5,5
2720,1998-05-28,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO SIMPLE,1,5
2721,1998-05-29,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,2,5
2722,1998-05-29,13,BOLÍVAR,13744,SIMITI,SECUESTRO EXTORSIVO,4,5
2723,1998-05-29,15,BOYACÁ,15757,SOCHA,SECUESTRO SIMPLE,2,5
2724,1998-05-29,47,MAGDALENA,47189,CIENAGA,SECUESTRO SIMPLE,3,5
2725,1998-05-30,5,ANTIOQUIA,5055,ARGELIA,SECUESTRO EXTORSIVO,3,5
2726,1998-05-30,19,CAUCA,19050,ARGELIA,SECUESTRO EXTORSIVO,4,5
2727,1998-05-30,52,NARIÑO,52405,LEIVA,SECUESTRO EXTORSIVO,2,5
2728,1998-05-31,5,ANTIOQUIA,5040,ANORI,SECUESTRO EXTORSIVO,2,5
2729,1998-05-31,5,ANTIOQUIA,5541,PEÑOL,SECUESTRO SIMPLE,3,5
2730,1998-05-31,5,ANTIOQUIA,5887,YARUMAL,SECUESTRO EXTORSIVO,1,5
2731,1998-05-31,5,ANTIOQUIA,5887,YARUMAL,SECUESTRO SIMPLE,1,5
2732,1998-05-31,54,NORTE DE SANTANDER,54206,CONVENCION,SECUESTRO EXTORSIVO,1,5
2733,1998-05-31,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,SECUESTRO SIMPLE,11,5
2734,1998-06-01,5,ANTIOQUIA,5129,CALDAS,SECUESTRO EXTORSIVO,1,6
2735,1998-06-01,5,ANTIOQUIA,5480,MUTATA,SECUESTRO EXTORSIVO,1,6
2736,1998-06-01,52,NARIÑO,52001,PASTO,SECUESTRO EXTORSIVO,2,6
2737,1998-06-01,68,SANTANDER,68575,PUERTO WILCHES,SECUESTRO SIMPLE,1,6
2738,1998-06-01,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1,6
2739,1998-06-02,20,CESAR,20045,BECERRIL,SECUESTRO EXTORSIVO,3,6
2740,1998-06-02,44,LA GUAJIRA,44874,VILLANUEVA,SECUESTRO EXTORSIVO,1,6
2741,1998-06-02,70,SUCRE,70429,MAJAGUAL,SECUESTRO EXTORSIVO,1,6
2742,1998-06-02,70,SUCRE,70771,SUCRE,SECUESTRO EXTORSIVO,1,6
2743,1998-06-03,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,2,6
2744,1998-06-03,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1,6
2745,1998-06-03,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,2,6
2746,1998-06-03,68,SANTANDER,68575,PUERTO WILCHES,SECUESTRO EXTORSIVO,1,6
2747,1998-06-04,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,6
2748,1998-06-04,15,BOYACÁ,15022,ALMEIDA,SECUESTRO EXTORSIVO,1,6
2749,1998-06-04,44,LA GUAJIRA,44110,EL MOLINO,SECUESTRO EXTORSIVO,1,6
2750,1998-06-04,50,META,50313,GRANADA,SECUESTRO EXTORSIVO,1,6
2751,1998-06-05,5,ANTIOQUIA,5858,VEGACHI,SECUESTRO EXTORSIVO,1,6
2752,1998-06-05,5,ANTIOQUIA,5858,VEGACHI,SECUESTRO SIMPLE,1,6
2753,1998-06-05,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,3,6
2754,1998-06-05,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO SIMPLE,1,6
2755,1998-06-06,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1,6
2756,1998-06-06,50,META,50006,ACACIAS,SECUESTRO EXTORSIVO,1,6
2757,1998-06-08,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,6
2758,1998-06-08,20,CESAR,20001,VALLEDUPAR,SECUESTRO SIMPLE,1,6
2759,1998-06-08,54,NORTE DE SANTANDER,54245,EL CARMEN,SECUESTRO EXTORSIVO,2,6
2760,1998-06-08,54,NORTE DE SANTANDER,54245,EL CARMEN,SECUESTRO SIMPLE,1,6
2761,1998-06-08,68,SANTANDER,68615,RIONEGRO,SECUESTRO EXTORSIVO,3,6
2762,1998-06-09,5,ANTIOQUIA,5480,MUTATA,SECUESTRO EXTORSIVO,3,6
2763,1998-06-09,25,CUNDINAMARCA,25878,VIOTA,SECUESTRO EXTORSIVO,1,6
2764,1998-06-09,44,LA GUAJIRA,44430,MAICAO,SECUESTRO EXTORSIVO,1,6
2765,1998-06-09,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,2,6
2766,1998-06-09,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO EXTORSIVO,1,6
2767,1998-06-09,73,TOLIMA,73547,PIEDRAS,SECUESTRO EXTORSIVO,1,6
2768,1998-06-09,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,6
2769,1998-06-10,70,SUCRE,70717,SAN PEDRO,SECUESTRO EXTORSIVO,1,6
2770,1998-06-11,5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,SECUESTRO EXTORSIVO,2,6
2771,1998-06-11,5,ANTIOQUIA,5284,FRONTINO,SECUESTRO EXTORSIVO,1,6
2772,1998-06-11,5,ANTIOQUIA,5284,FRONTINO,SECUESTRO SIMPLE,1,6
2773,1998-06-11,5,ANTIOQUIA,5541,PEÑOL,SECUESTRO EXTORSIVO,1,6
2774,1998-06-11,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,2,6
2775,1998-06-11,41,HUILA,41001,NEIVA,SECUESTRO EXTORSIVO,2,6
2776,1998-06-11,41,HUILA,41001,NEIVA,SECUESTRO SIMPLE,1,6
2777,1998-06-11,47,MAGDALENA,47053,ARACATACA,SECUESTRO EXTORSIVO,1,6
2778,1998-06-11,68,SANTANDER,68895,ZAPATOCA,SECUESTRO EXTORSIVO,1,6
2779,1998-06-12,13,BOLÍVAR,13744,SIMITI,SECUESTRO SIMPLE,1,6
2780,1998-06-12,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,1,6
2781,1998-06-13,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,6
2782,1998-06-13,8,ATLÁNTICO,8001,BARRANQUILLA,SECUESTRO EXTORSIVO,1,6
2783,1998-06-13,8,ATLÁNTICO,8296,GALAPA,SECUESTRO EXTORSIVO,1,6
2784,1998-06-13,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1,6
2785,1998-06-13,66,RISARALDA,66170,DOSQUEBRADAS,SECUESTRO EXTORSIVO,1,6
2786,1998-06-13,68,SANTANDER,68255,EL PLAYON,SECUESTRO EXTORSIVO,1,6
2787,1998-06-13,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,6
2788,1998-06-14,50,META,50400,LEJANIAS,SECUESTRO EXTORSIVO,10,6
2789,1998-06-14,50,META,50400,LEJANIAS,SECUESTRO SIMPLE,1,6
2790,1998-06-14,70,SUCRE,70215,COROZAL,SECUESTRO EXTORSIVO,1,6
2791,1998-06-15,5,ANTIOQUIA,5736,SEGOVIA,SECUESTRO EXTORSIVO,6,6
2792,1998-06-15,5,ANTIOQUIA,5736,SEGOVIA,SECUESTRO SIMPLE,14,6
2793,1998-06-15,15,BOYACÁ,15572,PUERTO BOYACA,SECUESTRO EXTORSIVO,1,6
2794,1998-06-15,20,CESAR,20060,BOSCONIA,SECUESTRO EXTORSIVO,1,6
2795,1998-06-15,50,META,50330,MESETAS,SECUESTRO EXTORSIVO,1,6
2796,1998-06-16,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,6
2797,1998-06-17,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,6
2798,1998-06-17,25,CUNDINAMARCA,25438,MEDINA,SECUESTRO EXTORSIVO,1,6
2799,1998-06-17,44,LA GUAJIRA,44279,FONSECA,SECUESTRO EXTORSIVO,1,6
2800,1998-06-17,50,META,50313,GRANADA,SECUESTRO EXTORSIVO,1,6
2801,1998-06-17,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO EXTORSIVO,2,6
2802,1998-06-17,68,SANTANDER,68861,VELEZ,SECUESTRO SIMPLE,1,6
2803,1998-06-18,5,ANTIOQUIA,5190,CISNEROS,SECUESTRO EXTORSIVO,1,6
2804,1998-06-18,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO EXTORSIVO,1,6
2805,1998-06-18,54,NORTE DE SANTANDER,54810,TIBU,SECUESTRO SIMPLE,1,6
2806,1998-06-18,68,SANTANDER,68547,PIEDECUESTA,SECUESTRO EXTORSIVO,2,6
2807,1998-06-18,70,SUCRE,70001,SINCELEJO,SECUESTRO EXTORSIVO,1,6
2808,1998-06-18,70,SUCRE,70001,SINCELEJO,SECUESTRO SIMPLE,1,6
2809,1998-06-19,15,BOYACÁ,15223,CUBARA,SECUESTRO EXTORSIVO,1,6
2810,1998-06-19,20,CESAR,20550,PELAYA,SECUESTRO EXTORSIVO,1,6
2811,1998-06-19,50,META,50400,LEJANIAS,SECUESTRO EXTORSIVO,1,6
2812,1998-06-19,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,2,6
2813,1998-06-19,54,NORTE DE SANTANDER,54820,TOLEDO,SECUESTRO EXTORSIVO,4,6
2814,1998-06-19,54,NORTE DE SANTANDER,54820,TOLEDO,SECUESTRO SIMPLE,1,6
2815,1998-06-20,20,CESAR,20001,VALLEDUPAR,SECUESTRO SIMPLE,1,6
2816,1998-06-20,20,CESAR,20550,PELAYA,SECUESTRO EXTORSIVO,14,6
2817,1998-06-20,20,CESAR,20550,PELAYA,SECUESTRO SIMPLE,2,6
2818,1998-06-20,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1,6
2819,1998-06-20,81,ARAUCA,81736,SARAVENA,SECUESTRO SIMPLE,1,6
2820,1998-06-21,68,SANTANDER,68217,COROMORO,SECUESTRO EXTORSIVO,2,6
2821,1998-06-22,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,6
2822,1998-06-22,18,CAQUETÁ,18592,PUERTO RICO,SECUESTRO SIMPLE,2,6
2823,1998-06-22,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1,6
2824,1998-06-23,5,ANTIOQUIA,5004,ABRIAQUI,SECUESTRO EXTORSIVO,2,6
2825,1998-06-23,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,2,6
2826,1998-06-23,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1,6
2827,1998-06-23,50,META,50689,SAN MARTIN,SECUESTRO EXTORSIVO,1,6
2828,1998-06-23,66,RISARALDA,66594,QUINCHIA,SECUESTRO EXTORSIVO,1,6
2829,1998-06-23,68,SANTANDER,68444,MATANZA,SECUESTRO EXTORSIVO,2,6
2830,1998-06-23,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,6
2831,1998-06-24,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,6
2832,1998-06-24,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1,6
2833,1998-06-24,68,SANTANDER,68132,CALIFORNIA,SECUESTRO EXTORSIVO,3,6
2834,1998-06-24,70,SUCRE,70001,SINCELEJO,SECUESTRO EXTORSIVO,1,6
2835,1998-06-25,8,ATLÁNTICO,8001,BARRANQUILLA,SECUESTRO EXTORSIVO,1,6
2836,1998-06-25,20,CESAR,20001,VALLEDUPAR,SECUESTRO SIMPLE,2,6
2837,1998-06-25,54,NORTE DE SANTANDER,54206,CONVENCION,SECUESTRO EXTORSIVO,1,6
2838,1998-06-26,41,HUILA,41306,GIGANTE,SECUESTRO EXTORSIVO,1,6
2839,1998-06-27,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO EXTORSIVO,1,6
2840,1998-06-28,5,ANTIOQUIA,5264,ENTRERRIOS,SECUESTRO EXTORSIVO,1,6
2841,1998-06-28,68,SANTANDER,68615,RIONEGRO,SECUESTRO EXTORSIVO,1,6
2842,1998-06-28,68,SANTANDER,68615,RIONEGRO,SECUESTRO SIMPLE,1,6
2843,1998-06-28,70,SUCRE,70001,SINCELEJO,SECUESTRO EXTORSIVO,1,6
2844,1998-06-29,5,ANTIOQUIA,5697,EL SANTUARIO,SECUESTRO EXTORSIVO,2,6
2845,1998-06-29,5,ANTIOQUIA,5697,EL SANTUARIO,SECUESTRO SIMPLE,1,6
2846,1998-06-29,5,ANTIOQUIA,5847,URRAO,SECUESTRO EXTORSIVO,1,6
2847,1998-06-29,25,CUNDINAMARCA,25488,NILO,SECUESTRO EXTORSIVO,1,6
2848,1998-06-30,8,ATLÁNTICO,8001,BARRANQUILLA,SECUESTRO EXTORSIVO,1,6
2849,1998-06-30,44,LA GUAJIRA,44279,FONSECA,SECUESTRO EXTORSIVO,1,6
2850,1998-06-30,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO EXTORSIVO,3,6
2851,1998-06-30,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO SIMPLE,1,6
2852,1998-06-30,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,1,6
2853,1998-06-30,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1,6
2854,1998-07-01,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,2,7
2855,1998-07-01,5,ANTIOQUIA,5197,COCORNA,SECUESTRO SIMPLE,1,7
2856,1998-07-01,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1,7
2857,1998-07-01,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,2,7
2858,1998-07-01,70,SUCRE,70001,SINCELEJO,SECUESTRO SIMPLE,1,7
2859,1998-07-01,73,TOLIMA,73443,MARIQUITA,SECUESTRO EXTORSIVO,1,7
2860,1998-07-01,85,CASANARE,85440,VILLANUEVA,SECUESTRO EXTORSIVO,2,7
2861,1998-07-02,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,7
2862,1998-07-02,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO EXTORSIVO,1,7
2863,1998-07-02,19,CAUCA,19532,PATIA,SECUESTRO EXTORSIVO,1,7
2864,1998-07-02,20,CESAR,20001,VALLEDUPAR,SECUESTRO EXTORSIVO,1,7
2865,1998-07-02,20,CESAR,20001,VALLEDUPAR,SECUESTRO SIMPLE,4,7
2866,1998-07-02,20,CESAR,20770,SAN MARTIN,SECUESTRO EXTORSIVO,2,7
2867,1998-07-02,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1,7
2868,1998-07-02,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1,7
2869,1998-07-02,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1,7
2870,1998-07-02,73,TOLIMA,73678,SAN LUIS,SECUESTRO EXTORSIVO,1,7
2871,1998-07-03,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1,7
2872,1998-07-03,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1,7
2873,1998-07-03,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1,7
2874,1998-07-04,20,CESAR,20228,CURUMANI,SECUESTRO SIMPLE,1,7
2875,1998-07-04,44,LA GUAJIRA,44279,FONSECA,SECUESTRO EXTORSIVO,3,7
2876,1998-07-04,54,NORTE DE SANTANDER,54172,CHINACOTA,SECUESTRO EXTORSIVO,1,7
2877,1998-07-04,63,QUINDÍO,63190,CIRCASIA,SECUESTRO EXTORSIVO,1,7
2878,1998-07-04,73,TOLIMA,73520,PALOCABILDO,SECUESTRO SIMPLE,1,7
2879,1998-07-04,85,CASANARE,85139,MANI,SECUESTRO EXTORSIVO,1,7
2880,1998-07-05,20,CESAR,20250,EL PASO,SECUESTRO EXTORSIVO,1,7
2881,1998-07-05,20,CESAR,20250,EL PASO,SECUESTRO SIMPLE,1,7
2882,1998-07-06,25,CUNDINAMARCA,25815,TOCAIMA,SECUESTRO SIMPLE,1,7
2883,1998-07-06,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO SIMPLE,2,7
2884,1998-07-06,73,TOLIMA,73483,NATAGAIMA,SECUESTRO EXTORSIVO,1,7
2885,1998-07-07,5,ANTIOQUIA,5197,COCORNA,SECUESTRO EXTORSIVO,1,7
2886,1998-07-07,18,CAQUETÁ,18479,MORELIA,SECUESTRO EXTORSIVO,1,7
2887,1998-07-07,25,CUNDINAMARCA,25307,GIRARDOT,SECUESTRO EXTORSIVO,1,7
2888,1998-07-07,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1,7
2889,1998-07-08,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,7
2890,1998-07-08,20,CESAR,20621,LA PAZ,SECUESTRO SIMPLE,1,7
2891,1998-07-08,54,NORTE DE SANTANDER,54743,SILOS,SECUESTRO EXTORSIVO,1,7
2892,1998-07-08,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,2,7
2893,1998-07-09,5,ANTIOQUIA,5480,MUTATA,SECUESTRO EXTORSIVO,7,7
2894,1998-07-09,5,ANTIOQUIA,5890,YOLOMBO,SECUESTRO EXTORSIVO,1,7
2895,1998-07-09,70,SUCRE,70429,MAJAGUAL,SECUESTRO EXTORSIVO,2,7
2896,1998-07-10,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,7
2897,1998-07-10,17,CALDAS,17614,RIOSUCIO,SECUESTRO EXTORSIVO,1,7
2898,1998-07-10,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,2,7
2899,1998-07-10,52,NARIÑO,52378,LA CRUZ,SECUESTRO SIMPLE,1,7
2900,1998-07-10,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1,7
2901,1998-07-10,99,VICHADA,99773,CUMARIBO,SECUESTRO EXTORSIVO,1,7
2902,1998-07-10,99,VICHADA,99773,CUMARIBO,SECUESTRO SIMPLE,1,7
2903,1998-07-12,15,BOYACÁ,15001,TUNJA,SECUESTRO EXTORSIVO,5,7
2904,1998-07-13,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,2,7
2905,1998-07-13,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1,7
2906,1998-07-13,47,MAGDALENA,47551,PIVIJAY,SECUESTRO EXTORSIVO,1,7
2907,1998-07-13,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,7
2908,1998-07-13,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,2,7
2909,1998-07-14,20,CESAR,20013,AGUSTIN CODAZZI,SECUESTRO EXTORSIVO,1,7
2910,1998-07-14,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,SECUESTRO EXTORSIVO,1,7
2911,1998-07-15,5,ANTIOQUIA,5697,EL SANTUARIO,SECUESTRO EXTORSIVO,1,7
2912,1998-07-15,5,ANTIOQUIA,5887,YARUMAL,SECUESTRO EXTORSIVO,7,7
