DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
SANTANDER,MOLAGAVITA,68468000,SIN EMPLEO DE ARMAS,4/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,MURILLO,73461000,SIN EMPLEO DE ARMAS,4/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL COPEY,20238000,ARMA DE FUEGO,5/01/2018,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CESAR,RÍO DE ORO,20614000,ARMA DE FUEGO,5/01/2018,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
QUINDÍO,CALARCA,63130000,ESCOPOLAMINA,5/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
BOLÍVAR,ARROYOHONDO,13062000,ARMA BLANCA / CORTOPUNZANTE,5/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,SAN LUIS DE PALENQUE,85325000,ARMA BLANCA / CORTOPUNZANTE,5/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PALERMO,41524000,ARMA BLANCA / CORTOPUNZANTE,5/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,5/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,EL ROSAL,25260000,CONTUNDENTES,5/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GUADUAS,25320000,NO REPORTA,5/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,CHIQUINQUIRÁ,15176000,SIN EMPLEO DE ARMAS,5/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,EL MOLINO,44110000,SIN EMPLEO DE ARMAS,5/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,PASTO (CT),52001000,SIN EMPLEO DE ARMAS,5/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SIMACOTA,68745000,SIN EMPLEO DE ARMAS,5/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,BOSCONIA,20060000,ARMA BLANCA / CORTOPUNZANTE,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL COPEY,20238000,ARMA BLANCA / CORTOPUNZANTE,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SAN FRANCISCO,25658000,ARMA BLANCA / CORTOPUNZANTE,6/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,USIACURÍ,08849000,SIN EMPLEO DE ARMAS,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MAGANGUÉ,13430000,SIN EMPLEO DE ARMAS,6/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,CHINÚ,23182000,SIN EMPLEO DE ARMAS,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUSAGASUGÁ,25290000,SIN EMPLEO DE ARMAS,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GACHETÁ,25297000,SIN EMPLEO DE ARMAS,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TABIO,25785000,SIN EMPLEO DE ARMAS,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,MAICAO,44430000,SIN EMPLEO DE ARMAS,6/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PALERMO,41524000,SIN EMPLEO DE ARMAS,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,GALERAS,70235000,SIN EMPLEO DE ARMAS,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN JUAN DE BETULIA,70702000,SIN EMPLEO DE ARMAS,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,DOLORES,73236000,SIN EMPLEO DE ARMAS,6/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,HATO COROZAL,85125000,ARMA BLANCA / CORTOPUNZANTE,7/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MARÍA LA BAJA,13442000,SIN EMPLEO DE ARMAS,7/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,MONTERÍA (CT),23001000,SIN EMPLEO DE ARMAS,7/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,SAHAGÚN,23660000,SIN EMPLEO DE ARMAS,7/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GIRARDOT,25307000,SIN EMPLEO DE ARMAS,7/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,CUASPUD,52224000,SIN EMPLEO DE ARMAS,7/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,PASTO (CT),52001000,SIN EMPLEO DE ARMAS,7/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,AYAPEL,23068000,ARMA BLANCA / CORTOPUNZANTE,8/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,EL ROSAL,25260000,ARMA DE FUEGO,8/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,ABEJORRAL,05002000,SIN EMPLEO DE ARMAS,8/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,PALMAR DE VARELA,08520000,SIN EMPLEO DE ARMAS,8/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,RÍO VIEJO,13600000,SIN EMPLEO DE ARMAS,8/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,SANTA ROSA,13683000,SIN EMPLEO DE ARMAS,8/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,PASTO (CT),52001000,SIN EMPLEO DE ARMAS,8/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SIMACOTA,68745000,SIN EMPLEO DE ARMAS,8/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SUBACHOQUE,25769000,ARMA BLANCA / CORTOPUNZANTE,9/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,ACACÍAS,50006000,ARMA BLANCA / CORTOPUNZANTE,9/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,9/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753000,SIN EMPLEO DE ARMAS,9/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,SAN LUIS DE PALENQUE,85325000,SIN EMPLEO DE ARMAS,9/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,TRINIDAD,85430000,SIN EMPLEO DE ARMAS,9/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,ARACATACA,47053000,SIN EMPLEO DE ARMAS,9/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,COELLO,73200000,SIN EMPLEO DE ARMAS,9/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,10/01/2018,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,10/01/2018,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
ANTIOQUIA,COPACABANA,05212000,ARMA BLANCA / CORTOPUNZANTE,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,10/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,SAHAGÚN,23660000,ARMA BLANCA / CORTOPUNZANTE,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,LA MESA,25386000,ARMA BLANCA / CORTOPUNZANTE,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CONCORDIA,47205000,ARMA BLANCA / CORTOPUNZANTE,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SABANA DE TORRES,68655000,ARMA BLANCA / CORTOPUNZANTE,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SUAITA,68770000,ARMA BLANCA / CORTOPUNZANTE,10/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,SITIONUEVO,47745000,ARMA DE FUEGO,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SOPETRÁN,05761000,SIN EMPLEO DE ARMAS,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MAGANGUÉ,13430000,SIN EMPLEO DE ARMAS,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,TAURAMENA,85410000,SIN EMPLEO DE ARMAS,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,PLANETA RICA,23555000,SIN EMPLEO DE ARMAS,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,AGUA DE DIOS,25001000,SIN EMPLEO DE ARMAS,10/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUSAGASUGÁ,25290000,SIN EMPLEO DE ARMAS,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAVIARE,EL RETORNO,95025000,SIN EMPLEO DE ARMAS,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,LEJANÍAS,50400000,SIN EMPLEO DE ARMAS,10/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,VISTAHERMOSA,50711000,SIN EMPLEO DE ARMAS,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ESPINAL,73268000,SIN EMPLEO DE ARMAS,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ORTEGA,73504000,SIN EMPLEO DE ARMAS,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VICHADA,PUERTO CARREÑO (CT),99001000,SIN EMPLEO DE ARMAS,10/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,ITAGUI,05360000,ARMA DE FUEGO,11/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,11/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
RISARALDA,BALBOA,66075000,ARMA DE FUEGO,11/01/2018,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,11/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,11/01/2018,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CASANARE,YOPAL (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,11/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO LÓPEZ,50573000,ARMA BLANCA / CORTOPUNZANTE,11/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,11/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,HATO COROZAL,85125000,SIN EMPLEO DE ARMAS,11/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CHÍA,25175000,SIN EMPLEO DE ARMAS,11/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TABIO,25785000,SIN EMPLEO DE ARMAS,11/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,EL BANCO,47245000,SIN EMPLEO DE ARMAS,11/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO GAITÁN,50568000,SIN EMPLEO DE ARMAS,11/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
QUINDÍO,CÓRDOBA,63212000,SIN EMPLEO DE ARMAS,11/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,GUAMO,73319000,SIN EMPLEO DE ARMAS,11/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,YUMBO,76892000,SIN EMPLEO DE ARMAS,11/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SABANETA,05631000,ARMA DE FUEGO,12/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
BOLÍVAR,ARJONA,13052000,ARMA BLANCA / CORTOPUNZANTE,12/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL COPEY,20238000,ARMA BLANCA / CORTOPUNZANTE,12/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,SAN ALBERTO,20710000,ARMA BLANCA / CORTOPUNZANTE,12/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,12/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,2
TOLIMA,ALPUJARRA,73024000,ARMA BLANCA / CORTOPUNZANTE,12/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NORTE DE SANTANDER,TIBÚ,54810000,NO REPORTA,12/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,12/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,12/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,MONTERÍA (CT),23001000,SIN EMPLEO DE ARMAS,12/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,CAMPOALEGRE,41132000,SIN EMPLEO DE ARMAS,12/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,SAN MARTÍN,50689000,SIN EMPLEO DE ARMAS,12/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,CUMBAL,52227000,SIN EMPLEO DE ARMAS,12/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,PASTO (CT),52001000,SIN EMPLEO DE ARMAS,12/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,BALBOA,66075000,SIN EMPLEO DE ARMAS,12/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,MURILLO,73461000,SIN EMPLEO DE ARMAS,12/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,PLANETA RICA,23555000,ARMA DE FUEGO,13/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
NORTE DE SANTANDER,ABREGO,54003000,ARMA DE FUEGO,13/01/2018,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
TOLIMA,FLANDES,73275000,ARMA DE FUEGO,13/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
VALLE,SAN PEDRO,76670000,ARMA DE FUEGO,13/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
VALLE,ZARZAL,76895000,ARMA DE FUEGO,13/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,MOSQUERA,25473000,SIN EMPLEO DE ARMAS,13/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,SOACHA,25754000,PALANCAS,13/01/2018,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
BOLÍVAR,EL CARMEN DE BOLÍVAR,13244000,ARMA BLANCA / CORTOPUNZANTE,13/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,RIVERA,41615000,ARMA BLANCA / CORTOPUNZANTE,13/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,CABUYARO,50124000,ARMA DE FUEGO,13/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,PUERTO RONDÓN,81591000,SIN EMPLEO DE ARMAS,13/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CHIPAQUE,25178000,SIN EMPLEO DE ARMAS,13/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,COTA,25214000,SIN EMPLEO DE ARMAS,13/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SABANA DE TORRES,68655000,SIN EMPLEO DE ARMAS,13/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,GALERAS,70235000,SIN EMPLEO DE ARMAS,13/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,JAMUNDÍ,76364000,SIN EMPLEO DE ARMAS,13/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PURACÉ,19585000,ARMA BLANCA / CORTOPUNZANTE,14/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CARMEN DE APICALÁ,73148000,ARMA BLANCA / CORTOPUNZANTE,14/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,14/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,SIN EMPLEO DE ARMAS,14/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,SIN EMPLEO DE ARMAS,14/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SAN CAYETANO,25653000,SIN EMPLEO DE ARMAS,14/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,MAICAO,44430000,SIN EMPLEO DE ARMAS,14/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,RIOHACHA (CT),44001000,SIN EMPLEO DE ARMAS,14/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,14/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PALERMO,41524000,ARMA BLANCA / CORTOPUNZANTE,15/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA BLANCA / CORTOPUNZANTE,15/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MARÍA LA BAJA,13442000,SIN EMPLEO DE ARMAS,15/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,TOTORÓ,19824000,SIN EMPLEO DE ARMAS,15/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,2
CESAR,EL COPEY,20238000,SIN EMPLEO DE ARMAS,15/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CESAR,VALLEDUPAR (CT),20001000,SIN EMPLEO DE ARMAS,15/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,SIN EMPLEO DE ARMAS,15/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,25843000,SIN EMPLEO DE ARMAS,15/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,VENADILLO,73861000,SIN EMPLEO DE ARMAS,15/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,ZARZAL,76895000,SIN EMPLEO DE ARMAS,15/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,YOTOCO,76890000,ARMA DE FUEGO,16/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
BOYACÁ,MONIQUIRÁ,15469000,ARMA BLANCA / CORTOPUNZANTE,16/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,16/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUSTÍN CODAZZI,20013000,ARMA BLANCA / CORTOPUNZANTE,16/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,ACACÍAS,50006000,ARMA BLANCA / CORTOPUNZANTE,16/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,16/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,COROZAL,70215000,ARMA BLANCA / CORTOPUNZANTE,16/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,CALAMAR,13140000,SIN EMPLEO DE ARMAS,16/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,LA PAZ,20621000,SIN EMPLEO DE ARMAS,16/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FACATATIVÁ,25269000,SIN EMPLEO DE ARMAS,16/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GUAYABETAL,25335000,SIN EMPLEO DE ARMAS,16/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,ZIPAQUIRÁ,25899000,SIN EMPLEO DE ARMAS,16/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,ALBANIA,44035000,SIN EMPLEO DE ARMAS,16/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PIVIJAY,47551000,SIN EMPLEO DE ARMAS,16/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,17/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,LA PAZ,20621000,ARMA BLANCA / CORTOPUNZANTE,17/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,ASTREA,20032000,NO REPORTA,17/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PORE,85263000,SIN EMPLEO DE ARMAS,17/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,ASTREA,20032000,SIN EMPLEO DE ARMAS,17/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CUNDINAMARCA,CAJICÁ,25126000,SIN EMPLEO DE ARMAS,17/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUSAGASUGÁ,25290000,SIN EMPLEO DE ARMAS,17/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO LÓPEZ,50573000,SIN EMPLEO DE ARMAS,17/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,SAN CARLOS DE GUAROA,50680000,SIN EMPLEO DE ARMAS,17/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,GUACA,68318000,SIN EMPLEO DE ARMAS,17/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SINCELEJO (CT),70001000,SIN EMPLEO DE ARMAS,17/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CASABIANCA,73152000,SIN EMPLEO DE ARMAS,17/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,COYAIMA,73217000,SIN EMPLEO DE ARMAS,17/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VICHADA,LA PRIMAVERA,99524000,SIN EMPLEO DE ARMAS,17/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,YOLOMBÓ,05890000,ARMA DE FUEGO,18/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,FACATATIVÁ,25269000,ARMA DE FUEGO,18/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
NORTE DE SANTANDER,ABREGO,54003000,ARMA DE FUEGO,18/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,18/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,18/01/2018,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,18/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,SIN EMPLEO DE ARMAS,18/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MARGARITA,13440000,SIN EMPLEO DE ARMAS,18/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,CHAMEZA,85015000,SIN EMPLEO DE ARMAS,18/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,BECERRIL,20045000,SIN EMPLEO DE ARMAS,18/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,SAN DIEGO,20750000,SIN EMPLEO DE ARMAS,18/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,ALBÁN,25019000,SIN EMPLEO DE ARMAS,18/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,3
CUNDINAMARCA,CAJICÁ,25126000,SIN EMPLEO DE ARMAS,18/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,FONSECA,44279000,SIN EMPLEO DE ARMAS,18/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,MAICAO,44430000,SIN EMPLEO DE ARMAS,18/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,URIBIA,44847000,SIN EMPLEO DE ARMAS,18/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PLATO,47555000,SIN EMPLEO DE ARMAS,18/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
